Date,Country,Confirmed,Deaths,Recovered
2020-04-22,India,6179,89,5548
2020-04-07,Pakistan,9123,696,6072
2020-04-16,Pakistan,7417,38,4113
2020-04-06,Pakistan,1383,14,1017
2020-04-09,Nepal,7080,40,5307
2020-04-01,Bangladesh,8300,310,6681
2020-04-14,Pakistan,3342,191,1252
2020-04-13,India,2892,55,2716
2020-04-16,India,6476,220,276
2020-04-28,Bangladesh,2431,113,199
2020-05-01,Nepal,8693,296,6293
2020-04-29,Sri Lanka,2444,160,763
2020-04-29,Sri Lanka,1768,156,800
2020-04-21,India,3365,173,1216
2020-04-14,Bangladesh,1718,113,755
2020-04-27,India,4492,209,908
2020-04-15,Pakistan,3481,13,3072
2020-04-08,Bangladesh,8199,599,6961
2020-04-20,Pakistan,8517,368,4419
2020-04-18,India,7992,533,6403
2020-04-10,Pakistan,5585,443,1006
2020-04-29,India,9064,310,6808
2020-04-14,Nepal,1451,136,142
2020-04-20,Sri Lanka,8373,216,4927
2020-04-20,Pakistan,8610,350,2504
2020-04-19,Nepal,1223,112,592
2020-04-17,India,7947,510,2948
2020-04-26,Nepal,2210,147,379
2020-04-27,Sri Lanka,1570,102,1384
2020-04-24,Nepal,8671,441,5404
2020-04-10,India,1090,51,642
2020-04-25,Pakistan,6564,271,1680
2020-04-28,Pakistan,4843,182,3895
2020-04-09,Pakistan,5307,399,983
2020-04-23,Pakistan,3407,170,1175
2020-04-13,Bangladesh,7802,219,2712
2020-04-05,India,4022,161,1350
2020-04-23,Bangladesh,1250,124,384
2020-04-11,Sri Lanka,4410,211,2570
2020-04-20,India,9504,334,7957
2020-04-25,Nepal,7785,452,2539
2020-04-29,Nepal,6850,644,1136
2020-04-30,Bangladesh,4396,108,1159
2020-04-01,Sri Lanka,6730,411,6194
2020-04-26,Nepal,8180,58,7445
2020-04-06,Nepal,1467,38,599
2020-04-28,Sri Lanka,8079,725,5781
2020-04-29,Pakistan,5897,76,3278
2020-04-08,Nepal,8383,214,4554
2020-04-17,Sri Lanka,9455,678,155
2020-04-12,Bangladesh,3156,191,2063
2020-04-03,Pakistan,1232,58,899
2020-04-11,India,9160,304,6537
2020-05-01,Nepal,3387,236,2099
2020-04-21,Nepal,7148,494,724
2020-04-18,Sri Lanka,5804,130,2858
2020-04-06,Sri Lanka,4048,363,1767
2020-04-27,India,8858,883,5251
2020-04-12,Sri Lanka,1902,59,1678
2020-04-30,Pakistan,1387,39,185
2020-04-04,Pakistan,6423,344,5305
2020-04-15,Pakistan,7044,676,1736
2020-04-07,India,2762,227,2002
2020-04-01,India,3124,208,1173
2020-04-16,Nepal,5250,436,1175
2020-04-16,India,8696,660,1241
2020-04-29,India,4037,341,3458
2020-04-07,Sri Lanka,2716,232,2244
2020-04-27,Bangladesh,4526,422,3148
2020-04-26,India,3972,145,3812
2020-04-27,India,6591,135,1600
2020-04-23,Sri Lanka,8885,552,2979
2020-04-20,Pakistan,5436,441,3673
2020-04-27,India,4920,54,313
2020-04-21,Bangladesh,1772,34,481
2020-05-01,Bangladesh,9264,440,3653
2020-04-12,Sri Lanka,3720,235,1351
2020-04-04,Sri Lanka,9468,530,390
2020-05-01,India,1376,46,1253
2020-04-26,Nepal,9701,430,6824
2020-04-14,Pakistan,3861,122,331
2020-04-19,Bangladesh,1586,120,977
2020-04-13,India,6647,68,3961
2020-05-01,India,6161,79,2678
2020-04-16,Pakistan,5863,175,2763
2020-04-27,India,1425,41,764
2020-04-26,Bangladesh,2930,103,1802
2020-04-27,Bangladesh,1062,92,902
2020-04-18,Nepal,7104,378,6248
2020-04-06,Nepal,4385,295,964
2020-04-04,Bangladesh,3014,125,1480
2020-05-01,India,4556,15,1933
2020-04-02,Sri Lanka,1781,43,805
2020-04-26,India,1803,147,1468
2020-04-01,Pakistan,1906,190,1678
2020-04-28,Bangladesh,9143,815,3146
2020-04-16,Nepal,4950,139,2888
2020-04-13,Nepal,5456,290,525
2020-04-24,Bangladesh,8481,468,1752
2020-04-15,Sri Lanka,8919,152,8658
2020-04-01,Bangladesh,3712,83,2930
2020-04-05,Bangladesh,1354,83,229
2020-04-16,Sri Lanka,2449,25,105
2020-04-05,Sri Lanka,1499,95,802
2020-04-10,Pakistan,8110,81,4777
2020-04-10,Bangladesh,6177,592,4642
2020-04-29,India,3442,330,1546
2020-05-01,India,8511,366,5640
2020-04-06,Pakistan,1839,122,1688
2020-04-01,Sri Lanka,1860,154,999
2020-05-01,Pakistan,4315,123,1114
2020-04-17,Bangladesh,7823,375,7430
2020-04-15,Nepal,3863,373,3076
2020-04-06,Sri Lanka,4604,340,930
2020-04-20,Nepal,6263,219,3530
2020-04-29,Sri Lanka,6495,337,4280
2020-04-16,Pakistan,3615,268,642
2020-05-01,Sri Lanka,5738,331,3370
2020-04-28,India,4527,439,1314
2020-04-16,India,8749,699,5446
2020-04-02,Pakistan,9100,449,5048
2020-04-02,Sri Lanka,9648,248,4680
2020-04-30,Bangladesh,5604,183,3823
2020-04-28,Bangladesh,7792,494,3551
2020-04-07,India,8843,814,2883
2020-04-19,Bangladesh,4978,24,823
2020-04-12,India,2504,159,693
2020-04-06,India,7515,380,556
2020-04-04,Bangladesh,6650,481,5950
2020-04-02,Pakistan,1500,90,218
2020-04-27,Nepal,8551,744,5743
2020-04-19,Pakistan,5666,134,2827
2020-04-11,Nepal,7089,354,937
2020-04-14,Bangladesh,9069,535,4043
2020-04-01,Nepal,8793,710,6785
2020-04-22,Sri Lanka,4638,373,1688
2020-04-05,Sri Lanka,6010,468,2858
2020-04-04,Nepal,1435,78,568
2020-04-10,Pakistan,8012,800,3486
2020-04-13,Bangladesh,4726,212,140
2020-04-27,Sri Lanka,9754,544,3510
2020-04-22,Sri Lanka,6046,10,2494
2020-04-16,Sri Lanka,8707,702,401
2020-04-06,Bangladesh,1029,17,572
2020-04-14,India,7741,425,4411
2020-04-19,Nepal,9557,884,3362
2020-04-30,India,2727,234,1855
2020-04-03,Pakistan,6841,200,2302
2020-04-29,Pakistan,3226,244,216
2020-04-07,Bangladesh,3615,86,3253
2020-04-26,India,6163,111,6008
2020-04-08,India,7069,488,1996
2020-04-29,India,3436,260,1083
2020-04-21,India,2528,66,2293
2020-04-19,Pakistan,4843,466,3516
2020-04-04,Sri Lanka,9277,918,299
2020-04-29,Nepal,6225,33,3507
2020-04-16,Sri Lanka,5332,478,2274
2020-04-25,India,7587,303,3402
2020-04-24,Pakistan,1570,87,541
2020-04-08,Bangladesh,6293,373,3214
2020-04-29,Sri Lanka,2304,182,646
2020-04-11,Bangladesh,8791,608,8021
2020-04-01,Bangladesh,1783,62,1068
2020-04-25,India,6544,334,2335
2020-04-21,Nepal,3742,347,2889
2020-04-04,Nepal,6924,661,1123
2020-04-04,Nepal,1672,18,1021
2020-04-30,Bangladesh,6920,591,3302
2020-04-26,Nepal,5519,116,4188
2020-04-04,Bangladesh,1912,55,398
2020-04-14,India,3399,164,659
2020-04-09,Nepal,3968,90,943
2020-04-17,Nepal,4387,93,3965
2020-04-13,Sri Lanka,3644,326,2819
2020-04-22,Nepal,6531,194,2575
2020-04-19,Pakistan,6072,220,3169
2020-04-26,India,5789,254,3863
2020-04-01,India,6781,561,2547
2020-04-21,Sri Lanka,7928,699,4654
2020-04-12,Sri Lanka,1696,167,977
2020-04-25,Pakistan,5404,252,1144
2020-04-27,Pakistan,5302,61,2549
2020-04-17,Pakistan,6838,545,6048
2020-04-05,Pakistan,5028,383,3250
2020-04-21,India,6199,274,1467
2020-04-30,Bangladesh,2358,207,1740
2020-04-12,India,7437,322,2007
2020-04-15,India,5408,105,3558
2020-04-05,Pakistan,5785,299,4985
2020-04-08,Pakistan,3303,270,2664
2020-04-30,India,5558,519,4520
2020-04-05,India,1437,11,666
2020-04-02,Pakistan,4889,210,3947
2020-04-15,Sri Lanka,6172,599,240
2020-04-08,Pakistan,2523,96,794
2020-04-25,Sri Lanka,3302,303,2555
2020-04-28,Pakistan,9989,764,9137
2020-04-03,Bangladesh,8164,97,4184
2020-04-30,Bangladesh,3284,193,1727
2020-04-02,Nepal,6414,448,1666
2020-04-26,Sri Lanka,8732,270,6157
2020-04-17,Nepal,4330,174,1993
2020-04-10,Bangladesh,1118,104,141
2020-04-11,Pakistan,9938,490,5137
2020-04-23,Pakistan,2858,159,563
2020-04-06,Bangladesh,6504,382,2736
2020-04-02,Bangladesh,2755,19,2661
2020-04-27,Pakistan,4273,383,919
2020-04-14,Sri Lanka,2632,201,2302
2020-04-15,Pakistan,4315,281,2742
2020-04-22,Bangladesh,6500,101,3584
2020-04-02,Bangladesh,5535,25,5017
2020-04-29,Nepal,7924,128,384
2020-04-10,India,3735,258,1845
2020-04-11,Bangladesh,7944,436,4836
2020-04-30,Pakistan,9950,211,7334
2020-04-30,India,9292,425,5623
2020-04-06,India,5378,41,747
2020-05-01,Bangladesh,4953,451,1042
2020-04-18,Nepal,4452,164,952
2020-04-29,Bangladesh,3430,283,2184
2020-04-08,Sri Lanka,4198,325,3188
2020-04-10,Pakistan,7450,437,649
2020-04-29,Nepal,5999,398,4603
2020-04-03,Nepal,3662,160,3441
2020-04-14,Nepal,5999,349,962
2020-04-26,Sri Lanka,4109,87,2650
2020-04-10,Pakistan,6717,381,5282
2020-04-10,Sri Lanka,2086,43,1742
2020-04-11,Pakistan,1787,85,177
2020-04-13,Pakistan,9378,538,3550
2020-04-20,India,7375,559,6400
2020-04-28,Pakistan,1731,40,1463
2020-05-01,Bangladesh,1654,19,1356
2020-04-14,India,1822,145,1162
2020-04-08,Nepal,9764,504,7744
2020-04-06,Nepal,6244,354,1152
2020-04-26,India,4418,306,1609
2020-04-10,India,8847,642,2558
2020-04-07,India,5369,341,574
2020-04-14,Pakistan,3660,365,2829
2020-05-01,Sri Lanka,2014,145,804
2020-04-21,Nepal,3651,13,411
2020-04-16,India,7981,773,5887
2020-04-15,Bangladesh,5498,427,4053
2020-04-29,Sri Lanka,5643,119,3264
2020-05-01,Pakistan,1877,117,828
2020-04-11,Nepal,8706,271,236
2020-04-21,Sri Lanka,6793,297,3661
2020-04-06,India,5024,21,2334
2020-04-23,Pakistan,5410,418,150
2020-04-27,Nepal,5656,104,2955
2020-04-06,Nepal,4088,210,3651
2020-04-26,Bangladesh,5088,199,4550
2020-04-26,Bangladesh,1237,79,811
2020-04-28,Pakistan,3796,170,1014
2020-04-26,Bangladesh,7613,403,7199
2020-04-24,Nepal,8131,421,4467
2020-04-19,Pakistan,7744,528,6638
2020-04-09,India,2504,64,1183
2020-04-27,Sri Lanka,4622,410,3539
2020-04-26,Nepal,9691,423,8196
2020-05-01,Pakistan,3452,235,1735
2020-04-18,Nepal,8093,720,4288
2020-04-05,Sri Lanka,1415,115,709
2020-04-22,India,4674,56,3398
2020-04-18,Nepal,2552,246,1047
2020-04-07,Sri Lanka,3815,144,2439
2020-04-15,Nepal,9126,841,1716
2020-04-23,Pakistan,7834,557,6667
2020-04-12,Pakistan,9634,100,1561
2020-04-02,Nepal,6987,470,3610
2020-04-05,Sri Lanka,9617,34,2749
2020-04-23,Pakistan,3617,242,1307
2020-04-01,Bangladesh,9300,260,4623
2020-04-17,India,9619,283,8505
2020-04-13,India,3892,112,631
2020-04-28,Pakistan,4890,369,3263
2020-04-08,Nepal,9886,610,5159
2020-04-14,Pakistan,7684,555,1841
2020-04-26,Pakistan,9655,806,5097
2020-04-01,India,5637,105,4179
2020-04-25,Nepal,7953,624,7091
2020-04-28,Bangladesh,8470,536,2144
2020-04-21,Pakistan,3456,63,1218
2020-04-03,Nepal,6791,172,4040
2020-04-22,Bangladesh,4061,114,803
2020-04-08,Nepal,5173,213,1656
2020-04-14,Nepal,1611,33,757
2020-04-17,Pakistan,9012,618,7282
2020-04-17,Bangladesh,8327,762,431
2020-04-06,India,5580,387,287
2020-04-27,Pakistan,8224,716,2814
2020-04-05,Sri Lanka,6702,302,5579
2020-04-10,Bangladesh,6541,301,5196
2020-04-25,Nepal,6444,576,488
2020-04-02,Pakistan,9115,28,8759
2020-04-02,Pakistan,5863,552,4434
2020-04-16,Bangladesh,3375,66,306
2020-04-12,Sri Lanka,3279,183,2733
2020-04-26,Pakistan,1212,46,1035
2020-04-11,Bangladesh,8706,525,8144
2020-04-13,Pakistan,3347,17,1896
2020-04-11,Bangladesh,5774,498,5221
2020-05-01,Bangladesh,1044,48,555
2020-04-07,Sri Lanka,3933,308,3619
2020-05-01,India,7215,409,2293
2020-04-29,Pakistan,7990,123,4834
2020-04-23,Sri Lanka,8531,646,962
2020-04-04,Pakistan,5218,447,886
2020-04-15,Sri Lanka,5372,40,2254
2020-04-29,Pakistan,3646,353,1172
2020-05-01,India,3156,214,1031
2020-04-16,India,9649,282,9164
2020-04-27,Bangladesh,9905,551,5294
2020-04-06,Sri Lanka,2948,245,827
2020-04-08,Pakistan,3296,28,334
2020-04-16,Sri Lanka,1591,118,1456
2020-04-15,Nepal,2499,196,1611
2020-04-06,Pakistan,4633,39,862
2020-04-12,Pakistan,5915,471,1822
2020-04-04,Bangladesh,9876,530,4910
2020-04-18,Nepal,5580,535,1389
2020-04-17,Pakistan,8448,765,3343
2020-04-10,Pakistan,5664,50,2107
2020-04-21,India,2016,80,1782
2020-04-05,Bangladesh,4831,180,3411
2020-04-12,Sri Lanka,5500,183,3182
2020-04-24,India,6831,492,4998
2020-04-06,India,2064,204,1473
2020-04-19,Pakistan,8942,673,7081
2020-04-18,India,8694,250,4642
2020-04-02,India,6931,132,5868
2020-04-15,India,1522,101,102
2020-04-18,Sri Lanka,9109,863,105
2020-04-17,Nepal,4711,238,2722
2020-04-21,Sri Lanka,1216,73,559
2020-04-27,Bangladesh,4674,463,1841
2020-04-16,India,6739,332,2504
2020-04-16,Nepal,4418,237,2072
2020-04-25,Pakistan,3323,53,1826
2020-04-08,Pakistan,2692,208,1780
2020-04-06,Nepal,1016,86,406
2020-04-27,Bangladesh,8714,702,2306
2020-04-12,Bangladesh,5686,519,3523
2020-04-22,India,6031,587,2878
2020-04-09,Sri Lanka,4153,191,3090
2020-04-08,Nepal,4702,399,385
2020-04-15,Nepal,2463,140,1415
2020-04-12,Bangladesh,4290,85,3268
2020-04-11,Bangladesh,7636,673,6827
2020-04-03,India,3846,358,846
2020-04-10,India,8197,722,791
2020-04-02,Nepal,3029,33,1702
2020-04-14,Nepal,1708,148,977
2020-04-09,Pakistan,1002,73,828
2020-04-17,Nepal,4538,170,2191
2020-04-07,Pakistan,7294,374,6456
2020-04-21,Bangladesh,2692,93,1047
2020-04-08,Sri Lanka,8197,419,1568
2020-04-10,Sri Lanka,5857,574,334
2020-04-25,Pakistan,5106,151,1835
2020-04-25,Nepal,6305,410,5140
2020-04-15,Bangladesh,4230,224,1039
2020-04-21,Sri Lanka,6861,474,4695
2020-04-22,Sri Lanka,5061,82,3114
2020-04-13,Pakistan,3638,176,968
2020-04-13,Bangladesh,7610,243,5592
2020-04-19,Nepal,9197,164,918
2020-04-14,Pakistan,6358,349,4490
2020-04-02,Bangladesh,6604,293,1287
2020-04-25,Nepal,3595,124,2765
2020-04-03,Nepal,3222,57,844
2020-04-18,India,5133,187,3866
2020-04-22,Sri Lanka,5704,161,2849
2020-04-20,Pakistan,1777,95,1342
2020-04-08,Sri Lanka,5835,475,2451
2020-04-13,India,9957,418,5430
2020-04-14,Sri Lanka,9916,677,2574
2020-04-28,Pakistan,7447,337,2244
2020-04-17,Bangladesh,2472,237,2151
2020-04-23,Bangladesh,9493,920,8057
2020-04-09,Bangladesh,7326,513,5044
2020-04-11,Nepal,6011,197,2200
2020-04-29,Pakistan,5292,167,3497
2020-04-01,Bangladesh,5184,128,1170
2020-04-07,Sri Lanka,8051,424,3767
2020-04-12,Nepal,9328,53,8294
2020-04-06,Sri Lanka,2061,133,308
2020-04-14,Pakistan,2907,100,914
2020-05-01,Nepal,5299,143,4485
2020-04-05,Bangladesh,7343,262,5691
2020-04-12,Bangladesh,7585,674,3073
2020-04-22,Bangladesh,5920,555,2509
2020-04-27,Pakistan,7031,357,2998
2020-04-11,Nepal,4209,73,193
2020-04-19,Sri Lanka,1232,54,858
2020-04-24,Pakistan,9654,963,844
2020-04-25,Pakistan,2991,249,1687
2020-04-01,Pakistan,4079,357,2126
2020-04-10,India,6699,458,4053
2020-04-13,Bangladesh,5144,295,3416
2020-04-26,Pakistan,3382,287,2118
2020-04-02,Nepal,8552,567,6009
2020-04-26,Pakistan,2400,29,1684
2020-04-21,Nepal,4155,64,3188
2020-04-20,India,6947,261,4863
2020-04-02,Nepal,5149,216,3984
2020-04-27,Sri Lanka,1816,123,249
2020-04-28,Bangladesh,3957,86,825
2020-04-10,Sri Lanka,3329,140,2962
2020-04-29,Bangladesh,7368,108,6647
2020-04-24,Nepal,1227,117,131
2020-04-27,India,1184,66,1012
2020-04-01,India,6119,237,3455
2020-04-07,Nepal,5671,517,2515
2020-04-22,Sri Lanka,7440,235,319
2020-04-17,Nepal,6961,392,237
2020-04-12,Sri Lanka,6744,481,5995
2020-04-21,Nepal,5314,363,137
2020-04-21,Pakistan,8479,799,4727
2020-04-25,Bangladesh,7490,149,199
2020-04-20,Sri Lanka,3688,22,1243
2020-04-15,Pakistan,9052,703,4858
2020-04-05,Sri Lanka,6442,183,4306
2020-04-06,Bangladesh,2394,204,1663
2020-04-23,Pakistan,9956,265,1469
2020-04-20,Pakistan,8284,803,4839
2020-04-24,Pakistan,1935,146,566
2020-04-13,Pakistan,5627,287,1783
2020-04-27,Nepal,2941,120,2360
2020-04-24,India,2133,200,872
2020-04-21,Nepal,7163,52,2876
2020-04-08,Pakistan,2789,235,2078
2020-04-15,Pakistan,3330,209,1862
2020-04-13,Nepal,4909,69,3243
2020-04-23,India,9606,423,1348
2020-04-13,Bangladesh,8595,143,6508
2020-04-12,Nepal,7927,429,1871
2020-04-15,Bangladesh,1747,22,113
2020-04-14,Sri Lanka,8111,412,1061
2020-04-19,Bangladesh,4885,179,710
2020-04-18,Sri Lanka,5464,341,2927
2020-04-21,India,7606,48,1808
2020-04-27,Bangladesh,5449,87,2503
2020-04-26,Sri Lanka,2195,71,1398
2020-04-18,India,1129,95,934
2020-04-01,Bangladesh,9341,167,7995
2020-04-29,Bangladesh,4704,82,4043
2020-04-25,Bangladesh,9179,677,2135
2020-04-15,Sri Lanka,7784,236,5970
2020-04-09,Sri Lanka,4219,128,2104
2020-04-01,India,6400,287,1907
2020-04-21,India,9034,699,2880
2020-04-28,Nepal,2345,179,490
2020-04-15,India,4488,317,1918
2020-04-04,India,2288,210,2005
2020-04-16,Pakistan,6001,246,5366
2020-04-02,Bangladesh,8831,483,3554
2020-04-19,India,3035,211,2293
2020-04-04,Sri Lanka,5030,355,2926
2020-04-12,Sri Lanka,5101,129,4522
2020-04-26,Pakistan,9410,286,2036
2020-04-14,Sri Lanka,2793,233,1559
2020-04-13,Nepal,5835,522,2363
2020-04-30,Sri Lanka,5114,251,3779
2020-04-02,Pakistan,1397,90,669
2020-04-07,Sri Lanka,3433,111,373
2020-04-09,Nepal,3904,187,1357
2020-04-22,India,4706,295,1144
2020-04-27,India,9233,10,8532
2020-04-30,Pakistan,2410,90,2227
2020-04-10,India,9532,548,8275
2020-04-18,Sri Lanka,2622,216,1732
2020-04-16,Bangladesh,9387,883,7802
2020-04-17,Sri Lanka,6369,239,3479
2020-04-13,Sri Lanka,2297,163,1956
2020-04-07,Bangladesh,7097,442,5281
2020-04-18,Bangladesh,5569,313,1862
2020-04-11,Pakistan,8553,96,1835
2020-04-23,India,5100,272,374
2020-04-13,Bangladesh,7992,540,6504
2020-04-05,India,7349,564,557
2020-04-11,Bangladesh,6986,523,5164
2020-04-06,Pakistan,8644,192,1297
2020-04-21,India,4422,101,3627
2020-04-20,India,4605,200,3552
2020-04-25,Sri Lanka,4882,447,1931
2020-04-03,India,2628,257,539
2020-04-04,Bangladesh,4915,91,3808
2020-04-01,Sri Lanka,4501,441,2857
2020-05-01,Nepal,1188,47,484
2020-04-26,Nepal,1352,61,578
2020-04-14,Pakistan,6815,640,4078
2020-04-30,Bangladesh,3794,156,362
2020-04-24,Pakistan,4306,314,1778
2020-04-14,India,9996,723,4343
2020-04-19,India,6895,210,5553
2020-04-22,India,2079,35,1063
2020-04-04,Bangladesh,6798,198,398
2020-04-09,Pakistan,3379,316,657
2020-04-10,Nepal,1161,55,250
2020-04-23,Bangladesh,5748,535,985
2020-04-17,Nepal,3261,236,930
2020-04-23,Sri Lanka,6423,67,5525
2020-04-03,Nepal,7972,304,595
2020-04-12,Nepal,2856,55,602
2020-04-20,Bangladesh,2902,62,1335
2020-05-01,India,9518,482,8543
2020-04-23,Nepal,4319,167,3807
2020-04-23,Sri Lanka,5238,477,4137
2020-04-17,Pakistan,9730,625,6677
2020-04-09,Sri Lanka,8557,259,7979
2020-04-03,Bangladesh,6911,631,3885
2020-04-09,Pakistan,8136,535,4245
2020-04-26,Nepal,9242,263,7813
2020-04-01,Nepal,4375,340,173
2020-04-23,Nepal,9523,258,6892
2020-04-18,Nepal,5435,538,2759
2020-04-13,Bangladesh,5828,294,1246
2020-04-08,Nepal,6110,144,2573
2020-04-05,Pakistan,5612,485,1758
2020-04-23,India,7335,612,3910
2020-04-16,Bangladesh,5211,96,590
2020-04-13,India,3529,86,559
2020-04-10,Nepal,1713,138,1371
2020-04-12,Pakistan,3079,29,1349
2020-04-02,India,9172,387,975
2020-04-26,Bangladesh,6803,614,5956
2020-04-04,India,4797,160,4182
2020-04-21,Sri Lanka,1661,133,964
2020-04-11,India,9530,939,1431
2020-05-01,Bangladesh,3271,317,674
2020-04-22,Bangladesh,6635,384,4851
2020-04-29,Pakistan,3596,290,2033
2020-04-08,Sri Lanka,2298,179,650
2020-04-03,Pakistan,5794,425,4857
2020-04-23,India,7166,563,2606
2020-04-15,Bangladesh,6961,696,5214
2020-04-30,Bangladesh,7840,236,4656
2020-04-21,Nepal,2522,25,1466
2020-04-26,Pakistan,3103,74,891
2020-04-09,Nepal,9463,764,7434
2020-04-25,Nepal,1064,37,204
2020-04-16,Pakistan,2585,88,1240
2020-04-07,India,3999,207,2194
2020-04-24,Nepal,7828,390,801
2020-04-23,India,7279,659,4841
2020-04-22,India,1321,72,444
2020-04-14,Nepal,7784,310,3594
2020-04-14,India,9778,587,8092
2020-04-04,Sri Lanka,9494,198,3571
2020-04-06,Sri Lanka,4445,132,2305
2020-04-03,Bangladesh,3588,246,963
2020-04-23,Sri Lanka,4597,238,153
2020-05-01,Bangladesh,7970,524,6253
2020-04-04,Nepal,1855,125,1206
2020-04-26,India,3402,199,2533
2020-04-14,Nepal,9954,170,4787
2020-04-01,Bangladesh,8243,138,3465
2020-04-05,Bangladesh,6328,576,3347
2020-04-25,India,6122,145,1994
2020-04-23,India,4223,27,395
2020-04-09,India,6446,384,899
2020-04-25,India,3478,322,2947
2020-04-13,Pakistan,3423,204,316
2020-04-06,Nepal,2000,156,1420
2020-04-26,Nepal,8278,713,3846
2020-04-18,Bangladesh,7577,493,4280
2020-04-25,Sri Lanka,4916,134,420
2020-04-20,Nepal,9712,355,1486
2020-05-01,India,7247,192,640
2020-04-29,Nepal,2232,104,1296
2020-04-03,Sri Lanka,5589,466,4696
2020-05-01,India,3855,114,1639
2020-04-27,Bangladesh,9720,423,2214
2020-04-21,Nepal,6513,478,275
2020-04-04,Pakistan,4163,186,285
2020-04-16,Sri Lanka,4860,135,2676
2020-04-22,Nepal,1853,82,1578
2020-04-25,Sri Lanka,2121,139,1616
2020-04-07,Pakistan,4310,23,1137
2020-04-11,Sri Lanka,5953,139,1867
2020-04-28,Bangladesh,2348,233,1959
2020-04-05,Pakistan,9365,656,4648
2020-04-05,Bangladesh,1590,147,702
2020-04-25,Nepal,9255,786,6786
2020-04-06,Pakistan,4730,346,2809
2020-04-17,Bangladesh,3872,309,1255
2020-04-24,Sri Lanka,4777,462,2467
2020-04-04,India,6961,430,643
2020-04-18,Pakistan,1539,80,1286
2020-04-03,Pakistan,3971,107,713
2020-04-05,India,5648,317,1023
2020-04-29,Bangladesh,7469,117,1120
2020-04-08,Nepal,1230,80,390
2020-05-01,Sri Lanka,5815,120,701
2020-04-11,Nepal,6332,351,5333
2020-04-30,India,9491,292,2764
2020-04-10,Nepal,5495,330,1394
2020-04-21,India,3478,186,1357
2020-04-13,Nepal,4240,23,418
2020-04-06,India,2930,41,812
2020-04-05,Pakistan,6497,146,5551
2020-04-05,Nepal,6634,64,2556
2020-04-20,Nepal,8021,362,3680
2020-04-20,Nepal,1128,10,641
2020-04-20,Nepal,1472,44,415
2020-04-07,Nepal,2339,178,2136
2020-04-05,Bangladesh,6177,43,2960
2020-05-01,Bangladesh,5740,446,773
2020-04-05,Pakistan,2656,134,1379
2020-04-16,Sri Lanka,3866,345,2665
2020-04-29,Sri Lanka,7628,386,5808
2020-04-07,India,6625,626,1160
2020-04-15,Nepal,5072,220,545
2020-04-25,Bangladesh,4643,368,655
2020-04-11,Bangladesh,5927,149,1708
2020-04-09,Sri Lanka,6857,477,2798
2020-04-21,Sri Lanka,7661,82,223
2020-04-15,Bangladesh,9581,375,2737
2020-04-25,India,9637,652,731
2020-04-21,Sri Lanka,9377,692,728
2020-04-24,Bangladesh,5542,353,691
2020-04-14,Sri Lanka,1556,83,979
2020-04-08,Pakistan,3238,111,1026
2020-04-28,Sri Lanka,7131,34,764
2020-04-17,Sri Lanka,5763,476,3360
2020-04-27,Sri Lanka,1053,60,716
2020-04-18,India,5198,359,2953
2020-04-26,Pakistan,9992,820,9163
2020-04-27,Sri Lanka,7184,501,4698
2020-04-21,Nepal,6120,206,5836
2020-04-19,Pakistan,4577,341,579
2020-04-07,Nepal,1545,126,1256
2020-04-17,Pakistan,4979,221,1421
2020-04-08,Bangladesh,1013,66,148
2020-04-15,Nepal,1688,91,296
2020-04-26,Pakistan,7415,71,221
2020-04-25,Bangladesh,7730,260,4917
2020-04-26,India,4205,275,380
2020-04-20,Bangladesh,9007,511,4335
2020-04-02,Sri Lanka,3557,260,2148
2020-04-24,Pakistan,7487,96,2657
2020-04-20,Pakistan,4888,195,3359
2020-04-04,Bangladesh,3362,66,2020
2020-04-27,Bangladesh,2164,37,1903
2020-04-23,India,6078,211,1919
2020-04-20,India,1263,121,376
2020-04-23,Sri Lanka,5345,444,2061
2020-04-28,Bangladesh,1283,16,803
2020-04-02,Nepal,2436,16,1398
2020-04-05,Pakistan,9341,216,4873
2020-04-19,Nepal,3626,339,2951
2020-04-28,Sri Lanka,6576,42,1273
2020-04-14,Pakistan,6144,287,4504
2020-04-06,Bangladesh,1384,112,637
2020-04-19,India,5086,476,968
2020-04-03,India,2606,180,2096
2020-04-17,Sri Lanka,9920,524,6208
2020-04-23,Sri Lanka,3349,196,340
2020-04-02,India,1894,20,538
2020-05-01,Nepal,8342,565,2774
2020-04-18,Sri Lanka,5132,358,3019
2020-04-30,Bangladesh,5036,370,510
2020-04-30,India,6061,482,1669
2020-04-06,Sri Lanka,9020,791,1841
2020-04-26,Sri Lanka,4088,353,3142
2020-04-30,Sri Lanka,4253,405,3521
2020-04-09,Bangladesh,5064,359,1749
2020-04-21,Bangladesh,4063,100,367
2020-04-19,Bangladesh,7449,127,3573
2020-04-06,India,7995,388,5377
2020-04-15,Nepal,1225,73,1043
2020-04-16,India,5710,388,3412
2020-05-01,Nepal,6710,201,5579
2020-04-04,Sri Lanka,2836,116,280
2020-04-10,India,8018,285,7325
2020-04-30,Pakistan,8447,494,4856
2020-04-12,India,3933,72,1312
2020-04-21,Sri Lanka,5610,355,1176
2020-04-05,Pakistan,9559,583,7001
2020-04-26,Nepal,3917,228,2272
2020-04-15,Nepal,1785,139,1285
2020-04-02,Sri Lanka,4695,71,1443
2020-04-15,India,3512,131,3324
2020-04-20,Nepal,7303,183,3465
2020-04-11,Bangladesh,3542,108,979
